transaction_id,account_id,transaction_date,transaction_type,amount
13756,1427,2020-01-02 00:00:00,Rebalance,4323.65
13757,953,2023-03-29 00:00:00,Buy,1435.47
13758,880,2023-12-05 00:00:00,Buy,12654.96
13759,357,2021-09-01 00:00:00,Withdrawal,2547.51
13760,414,2021-05-02 00:00:00,Buy,4016.09
13761,158,2024-11-26 00:00:00,Withdrawal,4642.17
13762,918,2021-02-13 00:00:00,Buy,3693.96
13763,1149,2026-01-19 00:00:00,Buy,18538.98
13764,780,2023-06-27 00:00:00,Dividend,2315.09
13765,712,2025-07-15 00:00:00,Buy,39545.41
13766,903,2024-04-22 00:00:00,Buy,4046.74
13767,1166,2024-04-07 00:00:00,Rebalance,2917.41
13768,146,2022-08-28 00:00:00,Buy,11947.15
13769,873,2024-09-09 00:00:00,Buy,2995.31
13770,305,2026-04-04 00:00:00,Buy,2738.19
13771,423,2023-05-16 00:00:00,Buy,14780.17
13772,161,2024-08-19 00:00:00,Buy,9499.23
13773,1203,2022-06-24 00:00:00,Sell,4006.62
13774,310,2023-02-11 00:00:00,Rebalance,3406.71
13775,1127,2024-03-03 00:00:00,Rebalance,10826.23
13776,92,2023-07-06 00:00:00,Buy,22871.19
13777,254,2024-07-10 00:00:00,Buy,7973.25
13778,903,2025-05-05 00:00:00,Contribution,4641.75
13779,678,2023-10-01 00:00:00,Buy,5528.22
13780,159,2025-12-04 00:00:00,Buy,4799.61
13781,1026,2023-06-09 00:00:00,Rebalance,14857.21
13782,197,2026-01-31 00:00:00,Rebalance,3192.68
13783,629,2021-08-28 00:00:00,Withdrawal,11741.62
13784,649,2022-11-08 00:00:00,Sell,2423.01
13785,297,2021-08-07 00:00:00,Buy,4850.4
13786,488,2025-03-06 00:00:00,Contribution,7739.25
13787,1378,2025-07-25 00:00:00,Withdrawal,20102.29
13788,286,2020-07-30 00:00:00,Buy,5903.7
13789,826,2022-12-08 00:00:00,Buy,1847.3
13790,1230,2025-12-20 00:00:00,Buy,7384.23
13791,129,2026-05-03 00:00:00,Buy,43929.03
13792,545,2021-01-29 00:00:00,Sell,3557.95
13793,514,2022-09-10 00:00:00,Rebalance,5634.01
13794,561,2022-01-12 00:00:00,Sell,3959.99
13795,869,2024-08-05 00:00:00,Rebalance,10016.74
13796,1306,2022-11-24 00:00:00,Sell,7862.24
13797,1229,2024-05-27 00:00:00,Rebalance,23826
13798,1181,2026-02-18 00:00:00,Buy,2521.3
13799,1004,2024-06-05 00:00:00,Buy,2256.1
13800,1411,2025-07-05 00:00:00,Dividend,6924.08
13801,1367,2022-01-12 00:00:00,Sell,4658.85
13802,1118,2025-12-02 00:00:00,Buy,3391.98
13803,185,2025-04-18 00:00:00,Buy,5099.21
13804,722,2023-04-30 00:00:00,Rebalance,7271.96
13805,1265,2020-12-10 00:00:00,Buy,25551.4
13806,790,2023-10-18 00:00:00,Buy,6377.79
13807,220,2020-02-24 00:00:00,Buy,5051.07
13808,480,2020-05-04 00:00:00,Buy,3005.94
13809,942,2024-12-13 00:00:00,Withdrawal,1247.89
13810,1391,2023-05-30 00:00:00,Buy,7254.02
13811,243,2024-02-06 00:00:00,Contribution,2091.59
13812,1117,2025-11-28 00:00:00,Dividend,22407.54
13813,634,2025-10-24 00:00:00,Buy,2466.79
13814,1259,2023-06-17 00:00:00,Sell,11471.18
13815,134,2020-06-28 00:00:00,Sell,8018.05
13816,1325,2024-06-10 00:00:00,Dividend,44746.14
13817,563,2022-06-08 00:00:00,Buy,47178.34
13818,219,2025-01-23 00:00:00,Contribution,16560.37
13819,1245,2020-01-26 00:00:00,Contribution,9952.81
13820,184,2023-06-28 00:00:00,Rebalance,5725.03
13821,1040,2025-08-12 00:00:00,Buy,38867.8
13822,1377,2021-01-06 00:00:00,Buy,7731.88
13823,1100,2023-10-09 00:00:00,Dividend,2075.6
13824,1413,2023-07-13 00:00:00,Rebalance,5120.7
13825,1183,2021-01-03 00:00:00,Buy,9204.81
13826,1141,2023-05-21 00:00:00,Buy,5482.58
13827,842,2023-04-27 00:00:00,Withdrawal,5842.22
13828,1200,2025-07-28 00:00:00,Contribution,24536.81
13829,387,2024-10-16 00:00:00,Contribution,2130.82
13830,1225,2020-09-01 00:00:00,Sell,4308.47
13831,500,2022-08-01 00:00:00,Buy,5742
13832,1079,2026-05-06 00:00:00,Buy,14229.62
13833,1414,2024-05-12 00:00:00,Dividend,1730.11
13834,745,2026-05-04 00:00:00,Withdrawal,6151.12
13835,1267,2023-06-21 00:00:00,Sell,2657.07
13836,1355,2020-03-19 00:00:00,Dividend,11121.49
13837,260,2022-04-24 00:00:00,Buy,10007.28
13838,897,2022-08-08 00:00:00,Contribution,16864.03
13839,103,2020-04-30 00:00:00,Withdrawal,18920.51
13840,1482,2024-06-06 00:00:00,Buy,36592.56
13841,445,2025-05-27 00:00:00,Rebalance,76530.36
13842,309,2020-03-31 00:00:00,Contribution,3473.05
13843,1182,2023-10-02 00:00:00,Withdrawal,1948.91
13844,311,2021-08-06 00:00:00,Contribution,9115.44
13845,514,2024-01-02 00:00:00,Withdrawal,4631.58
13846,781,2020-09-19 00:00:00,Contribution,6390.73
13847,862,2023-10-10 00:00:00,Dividend,1813.03
13848,599,2023-05-21 00:00:00,Buy,2868.32
13849,1125,2020-07-30 00:00:00,Buy,2811.61
13850,292,2021-09-22 00:00:00,Sell,9835.9
13851,1168,2023-12-29 00:00:00,Buy,2818.85
13852,1390,2025-04-05 00:00:00,Withdrawal,8957.27
13853,1190,2022-06-02 00:00:00,Dividend,86931.88
13854,391,2022-06-14 00:00:00,Contribution,5101.23
13855,778,2020-10-25 00:00:00,Contribution,10807.8
13856,1141,2021-11-29 00:00:00,Dividend,16533.38
13857,1489,2025-12-14 00:00:00,Contribution,16912.11
13858,1059,2023-12-01 00:00:00,Contribution,5885.16
13859,888,2024-05-18 00:00:00,Dividend,5116.63
13860,1379,2022-09-19 00:00:00,Buy,7269.98
13861,299,2023-08-20 00:00:00,Buy,1714.5
13862,1474,2025-05-19 00:00:00,Sell,3056.52
13863,1246,2023-07-14 00:00:00,Contribution,26644.53
13864,646,2022-08-29 00:00:00,Sell,10399.58
13865,638,2025-09-23 00:00:00,Buy,6545.15
13866,713,2024-12-16 00:00:00,Sell,52053.2
13867,529,2020-11-15 00:00:00,Sell,3059.84
13868,1334,2023-02-20 00:00:00,Buy,8223.3
13869,706,2024-01-27 00:00:00,Buy,20776.19
13870,155,2021-08-17 00:00:00,Rebalance,4297.21
13871,646,2020-07-13 00:00:00,Contribution,11832.17
13872,553,2021-12-01 00:00:00,Sell,3306.66
13873,1421,2025-11-13 00:00:00,Sell,10764.94
13874,532,2022-05-04 00:00:00,Buy,29818.39
13875,353,2020-07-11 00:00:00,Buy,20658.93
13876,1176,2021-03-13 00:00:00,Buy,9285.34
13877,695,2020-05-17 00:00:00,Buy,5708.97
13878,361,2025-05-10 00:00:00,Contribution,761.63
13879,491,2024-01-18 00:00:00,Rebalance,14268.14
13880,684,2023-06-18 00:00:00,Rebalance,2388.19
13881,1444,2025-02-13 00:00:00,Sell,3773.12
13882,97,2025-07-21 00:00:00,Sell,5258.77
13883,460,2024-07-27 00:00:00,Buy,26170.95
13884,597,2023-03-31 00:00:00,Sell,4322.08
13885,359,2026-05-17 00:00:00,Sell,8746.76
13886,767,2024-10-25 00:00:00,Contribution,8782.45
13887,637,2021-06-25 00:00:00,Buy,8836.14
13888,1496,2022-03-05 00:00:00,Rebalance,14284.75
13889,417,2025-10-26 00:00:00,Sell,17965.47
13890,690,2023-08-12 00:00:00,Buy,9174.09
13891,1233,2022-08-21 00:00:00,Sell,5787
13892,1435,2023-03-30 00:00:00,Sell,5052.78
13893,405,2022-08-31 00:00:00,Buy,21236.95
13894,544,2023-06-08 00:00:00,Contribution,4021.83
13895,1076,2022-05-13 00:00:00,Buy,6732.39
13896,447,2022-04-11 00:00:00,Buy,11742.07
13897,961,2024-01-30 00:00:00,Rebalance,17429.34
13898,991,2023-09-13 00:00:00,Buy,7189.04
13899,44,2021-03-18 00:00:00,Rebalance,2086.98
13900,451,2023-03-16 00:00:00,Sell,5667.93
13901,986,2025-05-01 00:00:00,Dividend,2657.86
13902,111,2025-07-23 00:00:00,Sell,3008.99
13903,1369,2021-03-01 00:00:00,Sell,839.92
13904,1318,2024-09-20 00:00:00,Buy,6376.6
13905,395,2020-11-24 00:00:00,Buy,5616.88
13906,770,2024-10-19 00:00:00,Sell,12019.23
13907,1015,2020-01-09 00:00:00,Buy,1698.88
13908,329,2020-04-24 00:00:00,Withdrawal,3947.55
13909,419,2023-03-03 00:00:00,Buy,4976.48
13910,338,2025-04-03 00:00:00,Sell,9732.83
13911,1278,2025-05-05 00:00:00,Sell,23779.88
13912,1489,2022-01-09 00:00:00,Rebalance,7619.16
13913,162,2025-12-24 00:00:00,Withdrawal,3587.29
13914,1053,2024-05-09 00:00:00,Buy,1486.71
13915,1391,2023-02-15 00:00:00,Buy,11659.95
13916,202,2021-12-19 00:00:00,Buy,1737.24
13917,562,2026-02-26 00:00:00,Sell,19892.68
13918,642,2024-02-26 00:00:00,Contribution,20827.36
13919,406,2026-04-14 00:00:00,Contribution,1501.75
13920,1419,2026-05-05 00:00:00,Buy,21257.83
13921,1016,2023-04-01 00:00:00,Contribution,2743.61
13922,380,2024-07-05 00:00:00,Contribution,2867.34
13923,1019,2023-11-26 00:00:00,Withdrawal,3284.06
13924,660,2022-08-22 00:00:00,Buy,7699.66
13925,300,2022-04-26 00:00:00,Buy,1408.37
13926,1409,2024-12-16 00:00:00,Contribution,17728.88
13927,206,2022-02-12 00:00:00,Sell,5016.99
13928,682,2022-06-18 00:00:00,Sell,1766.09
13929,89,2020-02-11 00:00:00,Rebalance,10928.42
13930,703,2023-09-19 00:00:00,Sell,4724.74
13931,1449,2024-06-28 00:00:00,Sell,6897.28
13932,1388,2024-05-21 00:00:00,Buy,2913.17
13933,831,2021-03-20 00:00:00,Contribution,45028.25
13934,1242,2025-03-06 00:00:00,Withdrawal,2751.43
13935,887,2021-06-08 00:00:00,Contribution,45776.56
13936,1217,2025-03-05 00:00:00,Contribution,5844.78
13937,1284,2020-09-12 00:00:00,Withdrawal,9886.86
13938,1040,2021-11-22 00:00:00,Rebalance,22626.49
13939,981,2022-08-23 00:00:00,Rebalance,7241.04
13940,257,2020-10-20 00:00:00,Buy,4429.26
13941,1077,2025-05-07 00:00:00,Contribution,12473
13942,711,2024-09-10 00:00:00,Contribution,6964.63
13943,512,2025-04-06 00:00:00,Rebalance,1512.49
13944,251,2023-09-30 00:00:00,Dividend,20644.87
13945,723,2024-06-20 00:00:00,Withdrawal,7617.6
13946,1422,2025-09-23 00:00:00,Contribution,1369.27
13947,1270,2021-04-23 00:00:00,Rebalance,7033.22
13948,32,2023-05-03 00:00:00,Sell,4297.29
13949,1205,2025-09-06 00:00:00,Dividend,581.05
13950,452,2024-11-03 00:00:00,Rebalance,2695.35
13951,2,2021-01-20 00:00:00,Contribution,8644.46
13952,96,2022-07-25 00:00:00,Rebalance,2286.87
13953,52,2021-01-11 00:00:00,Sell,2845.31
13954,1146,2022-01-21 00:00:00,Sell,24574.1
13955,958,2024-01-14 00:00:00,Rebalance,11476.89
13956,688,2024-11-03 00:00:00,Withdrawal,41366.41
13957,1174,2021-01-04 00:00:00,Buy,31401.16
13958,292,2023-05-23 00:00:00,Contribution,1297.18
13959,184,2020-05-18 00:00:00,Buy,26988.15
13960,68,2026-03-28 00:00:00,Buy,9441.98
13961,460,2023-01-04 00:00:00,Rebalance,5408.32
13962,1035,2021-11-09 00:00:00,Contribution,1150.31
13963,682,2023-11-04 00:00:00,Buy,1770.53
13964,1098,2022-03-07 00:00:00,Sell,3108.84
13965,46,2026-04-06 00:00:00,Sell,3928.85
13966,946,2025-02-04 00:00:00,Contribution,2953.43
13967,95,2022-06-29 00:00:00,Buy,6763.07
13968,1374,2026-02-04 00:00:00,Contribution,6552.55
13969,446,2021-04-01 00:00:00,Rebalance,7418.67
13970,383,2026-04-13 00:00:00,Sell,5471.37
13971,1281,2026-04-15 00:00:00,Rebalance,3963.19
13972,1256,2025-12-22 00:00:00,Buy,44040.43
13973,681,2025-11-26 00:00:00,Buy,6737.8
13974,572,2023-07-26 00:00:00,Withdrawal,5950.19
13975,720,2024-03-25 00:00:00,Contribution,11697.34
13976,760,2022-06-07 00:00:00,Buy,2638.5
13977,499,2025-10-16 00:00:00,Withdrawal,34910.7
13978,489,2020-09-09 00:00:00,Buy,7090.76
13979,884,2022-09-02 00:00:00,Rebalance,7197.69
13980,1063,2021-05-06 00:00:00,Buy,4184.74
13981,218,2026-02-04 00:00:00,Withdrawal,6705.43
13982,1297,2021-11-01 00:00:00,Withdrawal,14270.08
13983,39,2021-07-10 00:00:00,Contribution,6366.16
13984,177,2020-08-04 00:00:00,Rebalance,3415.57
13985,566,2024-09-08 00:00:00,Contribution,2106.9
13986,918,2022-12-05 00:00:00,Sell,19349.69
13987,484,2021-07-20 00:00:00,Sell,3072.28
13988,413,2025-10-05 00:00:00,Buy,15358.11
13989,1493,2024-10-09 00:00:00,Dividend,3828.78
13990,221,2020-05-10 00:00:00,Buy,1268.01
13991,478,2026-03-09 00:00:00,Contribution,2378.62
13992,1139,2024-06-01 00:00:00,Buy,2714.05
13993,15,2022-03-18 00:00:00,Contribution,11300.14
13994,158,2024-07-30 00:00:00,Withdrawal,2897.51
13995,1140,2022-05-07 00:00:00,Withdrawal,7983.46
13996,820,2024-05-21 00:00:00,Withdrawal,9237.15
13997,304,2024-11-05 00:00:00,Dividend,6782.97
13998,893,2021-10-08 00:00:00,Rebalance,27210.91
13999,1406,2020-09-30 00:00:00,Dividend,15612.44
14000,499,2021-11-18 00:00:00,Buy,1481.41
14001,1154,2023-02-19 00:00:00,Buy,23495.98
14002,1144,2025-11-02 00:00:00,Buy,11516.77
14003,1038,2025-01-08 00:00:00,Buy,9785.62
14004,243,2026-01-26 00:00:00,Sell,2638.71
14005,105,2025-07-19 00:00:00,Buy,3687.62
14006,1272,2023-03-11 00:00:00,Sell,9817.41
14007,1259,2022-10-26 00:00:00,Buy,2373.55
14008,1212,2021-10-17 00:00:00,Sell,20352.91
14009,865,2026-04-08 00:00:00,Buy,614.14
14010,676,2020-12-08 00:00:00,Buy,3924.31
14011,747,2021-10-24 00:00:00,Buy,1607.27
14012,1222,2024-02-13 00:00:00,Dividend,2171.54
14013,422,2026-01-10 00:00:00,Contribution,12833.34
14014,935,2021-01-05 00:00:00,Contribution,10803.5
14015,94,2022-12-28 00:00:00,Dividend,24152.96
14016,374,2023-08-13 00:00:00,Buy,5477.93
14017,48,2023-09-14 00:00:00,Dividend,17592.79
14018,429,2020-01-25 00:00:00,Sell,8462.42
14019,687,2025-02-09 00:00:00,Contribution,4561.98
14020,459,2023-02-24 00:00:00,Sell,10544.34
14021,102,2023-09-30 00:00:00,Sell,26098.81
14022,179,2025-07-15 00:00:00,Rebalance,5439.85
14023,792,2021-07-02 00:00:00,Buy,16211.13
14024,1392,2021-04-20 00:00:00,Contribution,1120.92
14025,1131,2026-05-09 00:00:00,Contribution,5053.63
14026,139,2021-11-11 00:00:00,Buy,4392.72
14027,683,2025-02-17 00:00:00,Sell,930.95
14028,107,2021-01-02 00:00:00,Withdrawal,770.1
14029,62,2020-08-09 00:00:00,Sell,9339.44
14030,1218,2024-07-30 00:00:00,Dividend,3123.63
14031,1433,2025-06-21 00:00:00,Rebalance,4953.65
14032,86,2024-04-22 00:00:00,Dividend,1020.15
14033,676,2024-06-09 00:00:00,Rebalance,2773.01
14034,1354,2020-07-14 00:00:00,Rebalance,6064.96
14035,282,2021-03-26 00:00:00,Withdrawal,4349.15
14036,712,2022-09-29 00:00:00,Sell,10391.72
14037,626,2026-04-25 00:00:00,Buy,2096.68
14038,936,2020-03-23 00:00:00,Contribution,4854.78
14039,881,2022-08-21 00:00:00,Contribution,7453.61
14040,737,2020-05-27 00:00:00,Dividend,1656.23
14041,157,2021-08-05 00:00:00,Withdrawal,3498.7
14042,568,2022-07-01 00:00:00,Buy,4291.75
14043,192,2025-11-19 00:00:00,Dividend,2846.01
14044,639,2021-12-14 00:00:00,Contribution,7473.55
14045,577,2021-07-31 00:00:00,Sell,2297.95
14046,177,2022-11-11 00:00:00,Sell,6035.93
14047,514,2024-03-02 00:00:00,Rebalance,1444.77
14048,88,2020-03-23 00:00:00,Rebalance,8300.3
14049,1035,2022-06-04 00:00:00,Dividend,2107.06
14050,950,2025-06-17 00:00:00,Buy,2478.62
14051,893,2024-04-20 00:00:00,Buy,11198.49
14052,429,2023-10-16 00:00:00,Buy,9755.22
14053,143,2024-10-26 00:00:00,Withdrawal,16941.7
14054,940,2020-10-04 00:00:00,Buy,10404.51
14055,1118,2025-10-06 00:00:00,Buy,2832.19
14056,904,2024-11-20 00:00:00,Sell,31756.77
14057,311,2020-12-01 00:00:00,Buy,2908.53
14058,95,2026-02-01 00:00:00,Buy,5956.06
14059,879,2021-12-12 00:00:00,Buy,2766.19
14060,970,2025-12-29 00:00:00,Contribution,7271.28
14061,158,2023-11-29 00:00:00,Sell,13889.84
14062,888,2025-08-12 00:00:00,Buy,51169.83
14063,1491,2024-10-07 00:00:00,Contribution,14933.16
14064,623,2021-12-18 00:00:00,Contribution,4606.71
14065,1367,2020-12-29 00:00:00,Sell,3850.69
14066,73,2023-07-07 00:00:00,Buy,6449.36
14067,413,2020-12-08 00:00:00,Contribution,2667.12
14068,555,2024-04-12 00:00:00,Sell,1651.33
14069,1157,2022-05-13 00:00:00,Withdrawal,1578.85
14070,455,2021-02-11 00:00:00,Contribution,4687.6
14071,1282,2021-09-16 00:00:00,Buy,18982.53
14072,807,2024-03-24 00:00:00,Rebalance,3260.49
14073,1065,2022-06-16 00:00:00,Buy,5399.65
14074,702,2024-06-11 00:00:00,Withdrawal,4445.95
14075,1471,2023-03-19 00:00:00,Buy,2442.15
14076,636,2021-08-12 00:00:00,Buy,16088.33
14077,669,2025-05-11 00:00:00,Sell,5086.06
14078,638,2023-08-04 00:00:00,Contribution,3761.94
14079,1,2022-03-01 00:00:00,Withdrawal,1396.28
14080,241,2023-08-07 00:00:00,Contribution,11261.56
14081,857,2020-10-22 00:00:00,Contribution,1674.57
14082,1481,2022-02-25 00:00:00,Buy,673.33
14083,1367,2025-09-08 00:00:00,Withdrawal,11318.13
14084,899,2020-06-18 00:00:00,Contribution,2525.68
14085,552,2021-10-27 00:00:00,Withdrawal,2539
14086,1087,2026-02-28 00:00:00,Sell,2880.42
14087,968,2024-07-07 00:00:00,Buy,9029.46
14088,3,2025-06-09 00:00:00,Withdrawal,3090.02
14089,1151,2020-02-08 00:00:00,Withdrawal,1522.38
14090,481,2024-06-10 00:00:00,Buy,1246.77
14091,720,2022-11-28 00:00:00,Sell,6805.82
14092,1434,2020-08-02 00:00:00,Rebalance,9873.13
14093,1490,2020-02-04 00:00:00,Dividend,979.45
14094,1431,2022-07-27 00:00:00,Withdrawal,2160.1
14095,449,2026-03-28 00:00:00,Dividend,8755.53
14096,587,2024-12-14 00:00:00,Contribution,6756.71
14097,1181,2024-12-05 00:00:00,Sell,3530.5
14098,1354,2023-03-31 00:00:00,Buy,17119.22
14099,1113,2021-09-14 00:00:00,Buy,4583.68
14100,207,2020-08-25 00:00:00,Sell,9334.43
14101,791,2022-06-27 00:00:00,Contribution,292.7
14102,519,2023-07-25 00:00:00,Contribution,30608.3
14103,604,2021-03-18 00:00:00,Buy,3543.36
14104,1306,2020-02-27 00:00:00,Buy,888.58
14105,1398,2023-07-17 00:00:00,Dividend,2950.82
14106,344,2022-10-23 00:00:00,Sell,13353.09
14107,347,2024-07-31 00:00:00,Buy,8548.61
14108,34,2024-02-05 00:00:00,Sell,37165.77
14109,845,2021-05-08 00:00:00,Buy,17488.11
14110,522,2020-11-27 00:00:00,Dividend,8457.08
14111,338,2024-06-27 00:00:00,Dividend,1133.55
14112,653,2020-08-21 00:00:00,Withdrawal,6334.13
14113,886,2022-09-02 00:00:00,Buy,7530
14114,428,2023-02-28 00:00:00,Contribution,10617.94
14115,1376,2023-05-06 00:00:00,Buy,65739.06
14116,914,2021-06-20 00:00:00,Contribution,1824.76
14117,1025,2021-06-04 00:00:00,Sell,7066.11
14118,946,2022-03-13 00:00:00,Rebalance,13258.52
14119,475,2021-11-22 00:00:00,Buy,10890.72
14120,663,2026-02-02 00:00:00,Buy,16145.83
14121,1046,2024-01-25 00:00:00,Rebalance,2465.39
14122,1287,2023-04-13 00:00:00,Buy,3891.02
14123,416,2023-04-09 00:00:00,Sell,22064.23
14124,577,2024-05-09 00:00:00,Withdrawal,30495.1
14125,442,2025-04-11 00:00:00,Buy,5055.48
14126,716,2023-04-29 00:00:00,Buy,22938.82
14127,1316,2025-12-30 00:00:00,Sell,11715.38
14128,1274,2025-04-20 00:00:00,Contribution,1744.35
14129,723,2024-03-20 00:00:00,Dividend,10156.26
14130,653,2022-08-12 00:00:00,Buy,2351.39
14131,265,2024-06-08 00:00:00,Buy,5895.8
14132,329,2023-12-04 00:00:00,Withdrawal,715.19
14133,182,2020-11-26 00:00:00,Contribution,680.62
14134,1154,2023-04-23 00:00:00,Contribution,1984.78
14135,1290,2024-08-21 00:00:00,Sell,4976.95
14136,780,2025-05-19 00:00:00,Dividend,3640.05
14137,1308,2020-09-28 00:00:00,Buy,965.36
14138,1392,2026-05-13 00:00:00,Buy,3641.67
14139,843,2020-07-03 00:00:00,Sell,13728.36
14140,485,2024-07-20 00:00:00,Sell,6516.44
14141,960,2025-02-27 00:00:00,Buy,4031.69
14142,969,2024-08-30 00:00:00,Withdrawal,26131.32
14143,9,2021-02-07 00:00:00,Rebalance,15407.82
14144,1287,2021-02-21 00:00:00,Contribution,4294.23
14145,776,2025-07-17 00:00:00,Dividend,14163.01
14146,503,2020-08-30 00:00:00,Buy,60007.97
14147,926,2021-07-18 00:00:00,Withdrawal,10471.74
14148,758,2022-02-05 00:00:00,Contribution,5468.04
14149,163,2020-07-08 00:00:00,Sell,1137.67
14150,780,2022-02-27 00:00:00,Buy,11615.48
14151,1,2023-10-18 00:00:00,Sell,37257.22
14152,227,2025-01-23 00:00:00,Dividend,5651.06
14153,176,2024-02-27 00:00:00,Sell,10537.47
14154,1345,2023-10-24 00:00:00,Rebalance,2055.95
14155,1324,2024-12-16 00:00:00,Rebalance,2228.23
14156,234,2022-05-04 00:00:00,Rebalance,6506.09
14157,221,2021-07-26 00:00:00,Dividend,4597.01
14158,1349,2026-03-10 00:00:00,Contribution,8412.25
14159,937,2025-06-08 00:00:00,Buy,4544.5
14160,1053,2026-01-01 00:00:00,Buy,5521.48
14161,1023,2021-06-18 00:00:00,Buy,8380.62
14162,264,2024-06-25 00:00:00,Buy,3777.76
14163,106,2024-09-06 00:00:00,Contribution,2413.91
14164,970,2023-11-12 00:00:00,Buy,3764.69
14165,836,2022-11-11 00:00:00,Buy,29334.41
14166,125,2024-04-29 00:00:00,Withdrawal,9818.06
14167,528,2024-05-26 00:00:00,Dividend,12093.4
14168,876,2020-08-13 00:00:00,Buy,9621.44
14169,7,2026-03-13 00:00:00,Contribution,2990.28
14170,494,2025-05-29 00:00:00,Sell,3113.29
14171,1206,2024-06-20 00:00:00,Buy,3928.12
14172,747,2023-08-19 00:00:00,Contribution,3875.75
14173,272,2022-04-30 00:00:00,Contribution,1052.41
14174,372,2020-02-14 00:00:00,Sell,3293.4
14175,1063,2024-05-28 00:00:00,Buy,5639.63
14176,763,2022-03-12 00:00:00,Withdrawal,9075.19
14177,1151,2025-07-08 00:00:00,Contribution,12493.11
14178,1205,2020-06-01 00:00:00,Sell,16762.36
14179,172,2023-10-10 00:00:00,Buy,5564.71
14180,30,2024-11-14 00:00:00,Buy,6882.78
14181,810,2024-01-20 00:00:00,Buy,21714.43
14182,1080,2025-12-06 00:00:00,Sell,104742.64
14183,308,2025-12-05 00:00:00,Sell,39736.75
14184,134,2023-05-02 00:00:00,Sell,4934.94
14185,246,2023-10-09 00:00:00,Sell,472.91
14186,1028,2026-02-03 00:00:00,Buy,36585.98
14187,43,2025-06-02 00:00:00,Buy,7006.42
14188,438,2022-08-30 00:00:00,Buy,9113.32
14189,1301,2026-05-03 00:00:00,Sell,1442.24
14190,1378,2024-06-14 00:00:00,Buy,7694.06
14191,645,2026-05-04 00:00:00,Buy,4703.29
14192,10,2020-02-14 00:00:00,Buy,4691.44
14193,1386,2024-11-14 00:00:00,Contribution,2562.38
14194,1211,2024-03-06 00:00:00,Dividend,1422.32
14195,1464,2020-01-01 00:00:00,Buy,4253.72
14196,1250,2021-09-24 00:00:00,Contribution,3504.26
14197,709,2021-01-01 00:00:00,Sell,35738.8
14198,1249,2024-02-02 00:00:00,Rebalance,3267.7
14199,115,2022-11-30 00:00:00,Rebalance,2403.9
14200,24,2022-09-08 00:00:00,Rebalance,4644.41
14201,531,2026-04-23 00:00:00,Withdrawal,1393.01
14202,1190,2025-12-11 00:00:00,Rebalance,6698.19
14203,383,2026-04-02 00:00:00,Buy,15816.2
14204,486,2025-04-27 00:00:00,Rebalance,2852.96
14205,926,2025-05-19 00:00:00,Withdrawal,5695.63
14206,1324,2026-03-05 00:00:00,Rebalance,7888.29
14207,922,2021-10-09 00:00:00,Buy,8202.63
14208,735,2022-01-20 00:00:00,Dividend,406.4
14209,175,2020-08-01 00:00:00,Dividend,1087.49
14210,5,2020-08-12 00:00:00,Buy,5635
14211,1291,2023-05-29 00:00:00,Sell,930.25
14212,374,2022-02-01 00:00:00,Dividend,1595.36
14213,414,2023-12-18 00:00:00,Dividend,3439.16
14214,638,2023-01-04 00:00:00,Dividend,17233.29
14215,213,2025-04-11 00:00:00,Dividend,13496.33
14216,1263,2025-06-14 00:00:00,Contribution,8685.05
14217,467,2026-04-10 00:00:00,Sell,19107.08
14218,121,2020-02-14 00:00:00,Dividend,5046.9
14219,827,2020-05-04 00:00:00,Rebalance,12371.41
14220,1091,2023-11-21 00:00:00,Buy,10065.46
14221,772,2024-10-22 00:00:00,Withdrawal,33493.94
14222,245,2021-01-31 00:00:00,Buy,2492.63
14223,81,2022-03-18 00:00:00,Withdrawal,3210.33
14224,1404,2024-02-28 00:00:00,Buy,14269.49
14225,804,2025-02-24 00:00:00,Buy,17726.29
14226,1107,2026-01-01 00:00:00,Dividend,3925.45
14227,878,2021-02-16 00:00:00,Buy,13126.99
14228,1362,2022-03-15 00:00:00,Buy,8611.21
14229,55,2020-11-23 00:00:00,Buy,34503.52
14230,454,2021-12-06 00:00:00,Rebalance,13641.36
14231,547,2022-01-16 00:00:00,Contribution,20291.87
14232,786,2025-11-15 00:00:00,Buy,6073.68
14233,365,2022-03-11 00:00:00,Buy,11589.2
14234,1280,2024-07-02 00:00:00,Dividend,32131.51
14235,1115,2022-02-03 00:00:00,Buy,18653.11
14236,698,2020-05-03 00:00:00,Sell,3329.86
14237,1466,2024-01-30 00:00:00,Buy,2975.98
14238,1106,2024-10-26 00:00:00,Sell,2933.19
14239,661,2022-12-09 00:00:00,Buy,8381.09
14240,1241,2022-09-30 00:00:00,Rebalance,2202.04
14241,280,2021-01-10 00:00:00,Sell,13704.83
14242,1081,2026-01-11 00:00:00,Buy,6649.59
14243,247,2021-06-27 00:00:00,Withdrawal,5710.37
14244,240,2020-10-24 00:00:00,Contribution,20525.29
14245,732,2022-09-06 00:00:00,Contribution,1251.57
14246,750,2025-05-04 00:00:00,Sell,1120.7
14247,489,2022-12-04 00:00:00,Buy,19091.4
14248,1237,2022-02-23 00:00:00,Sell,12596.98
14249,955,2020-05-23 00:00:00,Buy,1795.6
14250,555,2023-02-01 00:00:00,Dividend,7929.11
14251,914,2022-04-18 00:00:00,Contribution,11987.09
14252,653,2021-12-26 00:00:00,Contribution,8149.27
14253,620,2022-08-19 00:00:00,Withdrawal,15041.5
