portfolio_id,account_id,portfolio_type,current_value,inception_date
1478,668,Equity,29353.24,2018-09-25 00:00:00
1479,336,Equity,280395.74,2017-01-27 00:00:00
1480,833,Hybrid,97000.83,2024-02-17 00:00:00
1481,1483,Fixed Income,34901.2,2021-11-04 00:00:00
1482,1198,Fixed Income,92870.64,2017-03-09 00:00:00
1483,1455,Equity,92329.96,2023-01-23 00:00:00
1484,1495,Equity,93809.74,2019-09-03 00:00:00
1485,286,Equity,32349.48,2021-06-01 00:00:00
1486,1096,Hybrid,311215.3,2017-10-10 00:00:00
1487,1336,Fixed Income,53385.27,2018-10-05 00:00:00
1488,1280,Fixed Income,468057.86,2018-01-09 00:00:00
1489,65,Hybrid,192142.47,2020-07-07 00:00:00
1490,1278,Equity,330573.29,2025-03-16 00:00:00
1491,1106,Equity,144067.45,2019-06-30 00:00:00
1492,1253,Goal-Based,44350.09,2019-04-23 00:00:00
1493,486,Fixed Income,134033.8,2024-03-01 00:00:00
1494,1313,Hybrid,132280.26,2022-11-27 00:00:00
1495,1135,Fixed Income,122604.82,2021-05-29 00:00:00
1496,1127,Hybrid,62365.46,2017-04-21 00:00:00
1497,696,Fixed Income,556108.09,2026-03-09 00:00:00
1498,1258,Goal-Based,490479.32,2023-01-22 00:00:00
1499,672,Equity,320345.66,2021-01-30 00:00:00
1500,1098,Hybrid,212783.11,2022-07-02 00:00:00
1501,460,Fixed Income,192396.5,2022-01-06 00:00:00
1502,1272,Hybrid,156792.08,2019-03-08 00:00:00
1503,805,Goal-Based,887325.92,2021-11-15 00:00:00
1504,1297,Fixed Income,25265.12,2017-08-18 00:00:00
1505,959,Equity,79017.87,2022-11-15 00:00:00
1506,505,Fixed Income,142540.34,2020-06-29 00:00:00
1507,769,Hybrid,109668.69,2024-09-02 00:00:00
1508,1396,Equity,154487.66,2025-08-09 00:00:00
1509,51,Hybrid,92051.44,2020-04-25 00:00:00
1510,140,Equity,117153.99,2017-02-17 00:00:00
1511,23,Equity,41285.74,2020-09-18 00:00:00
1512,831,Hybrid,52470.59,2023-06-21 00:00:00
1513,791,Equity,549266.65,2017-06-12 00:00:00
1514,1163,Hybrid,510773.15,2022-08-30 00:00:00
1515,607,Equity,128277.25,2022-06-05 00:00:00
1516,622,Fixed Income,96263.17,2018-02-11 00:00:00
1517,482,Equity,257795.84,2022-11-26 00:00:00
1518,736,Hybrid,316451.66,2025-10-05 00:00:00
1519,1375,Hybrid,145828.29,2023-03-06 00:00:00
1520,411,Fixed Income,142681.38,2018-04-17 00:00:00
1521,1190,Fixed Income,407063.25,2023-05-15 00:00:00
1522,778,Equity,127241.93,2023-06-15 00:00:00
1523,199,Fixed Income,658667.81,2019-03-05 00:00:00
1524,664,Fixed Income,68537,2018-07-31 00:00:00
1525,1285,Equity,240294.22,2019-12-02 00:00:00
1526,1195,Equity,90157.73,2018-09-24 00:00:00
1527,186,Equity,44656.57,2023-04-14 00:00:00
1528,908,Equity,154811.71,2025-06-26 00:00:00
1529,435,Fixed Income,74433.69,2018-05-19 00:00:00
1530,1411,Hybrid,682636.48,2022-03-29 00:00:00
1531,605,Fixed Income,175622.39,2020-02-28 00:00:00
1532,1342,Goal-Based,284097.2,2021-12-18 00:00:00
1533,551,Equity,286834.9,2020-05-14 00:00:00
1534,604,Fixed Income,61127.83,2017-09-16 00:00:00
1535,257,Fixed Income,243460.02,2024-05-23 00:00:00
1536,506,Hybrid,201634.36,2021-07-16 00:00:00
1537,968,Equity,766767.9,2020-04-15 00:00:00
1538,112,Equity,80200.49,2019-02-13 00:00:00
1539,199,Equity,207345.41,2021-10-27 00:00:00
1540,693,Fixed Income,64864.82,2024-11-12 00:00:00
1541,700,Fixed Income,34999.78,2022-11-02 00:00:00
1542,1076,Equity,272953.3,2020-07-19 00:00:00
1543,830,Equity,29375.27,2023-09-11 00:00:00
1544,1063,Fixed Income,85948.85,2023-01-02 00:00:00
1545,1123,Equity,51459.12,2024-07-18 00:00:00
1546,524,Hybrid,83724.95,2024-04-02 00:00:00
1547,839,Goal-Based,693685.14,2025-12-06 00:00:00
1548,183,Hybrid,88911.35,2023-07-08 00:00:00
1549,449,Goal-Based,228895.37,2025-07-11 00:00:00
1550,987,Hybrid,117280.3,2021-03-20 00:00:00
1551,231,Equity,46945.65,2017-11-26 00:00:00
1552,726,Fixed Income,31628.97,2023-12-01 00:00:00
1553,881,Goal-Based,73202.37,2025-11-09 00:00:00
1554,955,Equity,103004.58,2019-07-20 00:00:00
1555,344,Hybrid,116362.82,2026-01-27 00:00:00
1556,290,Hybrid,63323.52,2023-01-05 00:00:00
1557,193,Hybrid,474233.2,2020-08-07 00:00:00
1558,605,Hybrid,232669.3,2020-05-25 00:00:00
1559,1259,Goal-Based,150805.04,2024-08-03 00:00:00
1560,858,Goal-Based,168957.38,2023-08-02 00:00:00
1561,932,Goal-Based,113014.96,2026-03-01 00:00:00
1562,1043,Hybrid,185702.05,2023-04-20 00:00:00
1563,540,Equity,154405.28,2018-05-23 00:00:00
1564,59,Equity,335964.66,2024-03-26 00:00:00
1565,782,Hybrid,406154.99,2021-12-09 00:00:00
1566,1393,Fixed Income,39388.62,2017-07-03 00:00:00
1567,1479,Hybrid,234464.45,2017-02-14 00:00:00
1568,1069,Hybrid,146796.83,2019-02-14 00:00:00
1569,1261,Goal-Based,95798.18,2025-04-01 00:00:00
1570,809,Fixed Income,85521.3,2024-01-17 00:00:00
1571,274,Equity,184781.63,2026-02-12 00:00:00
1572,1212,Equity,46197.67,2023-03-03 00:00:00
1573,176,Fixed Income,32960.95,2025-06-12 00:00:00
1574,279,Equity,101726.41,2020-11-06 00:00:00
1575,381,Fixed Income,248103.13,2022-08-13 00:00:00
1576,470,Hybrid,114534.89,2018-05-23 00:00:00
1577,684,Equity,600112.96,2024-06-30 00:00:00
1578,214,Equity,201256.27,2024-02-20 00:00:00
1579,1271,Fixed Income,687084.01,2024-11-14 00:00:00
1580,1117,Hybrid,251371.58,2017-02-22 00:00:00
1581,254,Goal-Based,181983.11,2018-11-27 00:00:00
1582,1272,Hybrid,139316.43,2017-08-11 00:00:00
1583,57,Goal-Based,48824.42,2024-02-10 00:00:00
1584,478,Hybrid,54124.16,2024-10-08 00:00:00
1585,1255,Hybrid,432638.04,2025-06-04 00:00:00
1586,1028,Fixed Income,162289.17,2018-08-13 00:00:00
1587,1002,Fixed Income,48637.29,2023-09-13 00:00:00
1588,745,Equity,217641.14,2025-12-28 00:00:00
1589,398,Hybrid,66131.47,2022-11-12 00:00:00
1590,474,Fixed Income,177539.52,2018-04-19 00:00:00
1591,660,Hybrid,94552.49,2023-10-25 00:00:00
1592,38,Equity,87533.64,2023-02-04 00:00:00
1593,1398,Hybrid,122229.75,2025-05-03 00:00:00
1594,740,Fixed Income,149721.34,2021-01-15 00:00:00
1595,1141,Fixed Income,179691.56,2023-05-16 00:00:00
1596,1396,Fixed Income,670693.04,2018-01-22 00:00:00
1597,1212,Equity,270987.7,2024-03-02 00:00:00
1598,446,Hybrid,583308.94,2020-09-12 00:00:00
1599,355,Fixed Income,74281.06,2019-10-17 00:00:00
1600,1418,Equity,172091.43,2020-02-10 00:00:00
1601,1236,Hybrid,60352.93,2022-04-27 00:00:00
1602,1397,Fixed Income,120446.05,2019-11-14 00:00:00
1603,979,Fixed Income,1069233.07,2018-03-28 00:00:00
1604,1211,Goal-Based,403900.95,2023-11-25 00:00:00
1605,370,Fixed Income,185860.37,2019-04-19 00:00:00
1606,1166,Equity,138834.02,2017-10-30 00:00:00
1607,1461,Equity,95153.21,2024-11-19 00:00:00
1608,715,Hybrid,99119.27,2023-10-05 00:00:00
1609,360,Equity,448481.41,2022-07-02 00:00:00
1610,1404,Equity,149204.57,2017-01-27 00:00:00
1611,457,Fixed Income,95215.95,2024-05-28 00:00:00
1612,1430,Hybrid,40247.48,2020-10-21 00:00:00
1613,1074,Hybrid,152542.52,2024-04-18 00:00:00
1614,1378,Hybrid,46947.56,2024-04-11 00:00:00
1615,1403,Equity,325281.34,2023-10-30 00:00:00
1616,614,Goal-Based,37321.89,2022-06-30 00:00:00
1617,1037,Fixed Income,446861.97,2023-07-07 00:00:00
1618,30,Equity,138405.71,2018-02-23 00:00:00
1619,730,Equity,463199.15,2020-08-19 00:00:00
1620,598,Fixed Income,251652.95,2025-01-23 00:00:00
1621,433,Equity,84129.98,2020-11-28 00:00:00
1622,615,Hybrid,348365.53,2023-01-27 00:00:00
1623,736,Hybrid,981183.69,2017-07-05 00:00:00
1624,888,Hybrid,589509.37,2023-05-27 00:00:00
1625,273,Fixed Income,209587.44,2025-05-23 00:00:00
1626,1141,Fixed Income,365155.06,2017-05-26 00:00:00
1627,758,Equity,164996.15,2024-05-08 00:00:00
1628,919,Equity,261054.48,2025-07-16 00:00:00
1629,1468,Fixed Income,336424.15,2018-05-21 00:00:00
1630,923,Hybrid,711111.67,2021-01-02 00:00:00
1631,97,Fixed Income,76263.17,2019-02-24 00:00:00
1632,1341,Equity,29251.71,2019-12-26 00:00:00
1633,1172,Equity,182277.01,2025-06-12 00:00:00
1634,912,Goal-Based,354358.84,2024-08-21 00:00:00
1635,722,Equity,104325.87,2017-09-30 00:00:00
1636,531,Hybrid,101925.63,2022-09-03 00:00:00
1637,712,Hybrid,118367.5,2020-04-17 00:00:00
1638,500,Hybrid,67406.12,2021-09-19 00:00:00
1639,572,Fixed Income,186871.43,2025-11-10 00:00:00
1640,548,Fixed Income,834556.73,2018-03-11 00:00:00
1641,1088,Equity,256723.04,2018-08-22 00:00:00
1642,1143,Hybrid,81779.56,2017-05-03 00:00:00
1643,1325,Hybrid,93287.2,2025-12-06 00:00:00
1644,495,Goal-Based,59976.82,2024-09-02 00:00:00
1645,186,Equity,820476.66,2024-09-12 00:00:00
1646,1345,Fixed Income,201812.62,2023-12-14 00:00:00
1647,699,Goal-Based,269813.31,2024-05-19 00:00:00
1648,720,Equity,307380.25,2017-06-14 00:00:00
1649,431,Equity,473414.01,2017-02-21 00:00:00
1650,250,Equity,496087.07,2024-12-18 00:00:00
1651,240,Equity,99823.23,2020-09-26 00:00:00
1652,1174,Equity,103270.55,2019-06-20 00:00:00
1653,1345,Equity,218888.85,2018-11-24 00:00:00
1654,56,Equity,204421.01,2025-01-07 00:00:00
1655,1122,Equity,502121.62,2022-03-26 00:00:00
1656,935,Goal-Based,49209.72,2017-09-20 00:00:00
1657,618,Fixed Income,574045.08,2024-01-05 00:00:00
1658,746,Hybrid,516115.35,2017-01-28 00:00:00
1659,624,Equity,338208.96,2023-12-18 00:00:00
1660,60,Equity,72524.12,2025-10-19 00:00:00
1661,1041,Goal-Based,507631.71,2018-03-10 00:00:00
1662,815,Hybrid,165783.99,2019-07-07 00:00:00
1663,447,Fixed Income,308293.07,2017-07-02 00:00:00
1664,438,Fixed Income,265484.47,2017-06-12 00:00:00
1665,806,Equity,70040.06,2024-01-21 00:00:00
1666,903,Fixed Income,65772.45,2022-03-31 00:00:00
1667,245,Hybrid,189243.59,2024-05-01 00:00:00
1668,1406,Goal-Based,123466.06,2023-02-13 00:00:00
1669,418,Fixed Income,85392.34,2024-06-21 00:00:00
1670,792,Fixed Income,114453.03,2018-12-31 00:00:00
1671,1308,Fixed Income,135795.5,2026-02-01 00:00:00
1672,430,Hybrid,292014.52,2021-08-02 00:00:00
1673,1301,Fixed Income,119605.58,2019-12-15 00:00:00
1674,48,Fixed Income,99219.97,2024-10-04 00:00:00
1675,903,Equity,54981.43,2025-09-16 00:00:00
1676,520,Equity,64748.47,2024-04-05 00:00:00
1677,986,Hybrid,155292.24,2024-11-18 00:00:00
1678,371,Hybrid,358014.95,2020-10-19 00:00:00
1679,110,Hybrid,234655.46,2021-10-20 00:00:00
1680,613,Hybrid,53272.16,2017-09-14 00:00:00
1681,1292,Equity,373074.78,2020-10-01 00:00:00
1682,904,Hybrid,41495.65,2026-01-07 00:00:00
1683,1323,Hybrid,79472.92,2021-06-20 00:00:00
1684,242,Goal-Based,112068.27,2020-10-17 00:00:00
1685,1074,Fixed Income,459836.9,2025-07-02 00:00:00
1686,1499,Equity,73205.89,2021-06-09 00:00:00
1687,225,Equity,206983.39,2024-05-25 00:00:00
1688,1352,Hybrid,140295.47,2017-12-28 00:00:00
1689,666,Hybrid,99110.78,2018-03-24 00:00:00
1690,826,Equity,194618.58,2021-02-07 00:00:00
1691,1496,Hybrid,80383.76,2019-01-21 00:00:00
1692,990,Hybrid,134176.73,2024-08-09 00:00:00
1693,1363,Hybrid,241393.99,2023-06-11 00:00:00
1694,947,Fixed Income,341366.16,2021-01-04 00:00:00
1695,1125,Fixed Income,212451.06,2021-06-11 00:00:00
1696,1439,Hybrid,82516.15,2025-03-16 00:00:00
1697,238,Fixed Income,151615.69,2024-07-14 00:00:00
1698,1066,Fixed Income,90201,2022-04-07 00:00:00
1699,809,Equity,75613.96,2025-09-26 00:00:00
1700,849,Fixed Income,332824.56,2024-07-08 00:00:00
1701,112,Equity,89340.26,2019-05-23 00:00:00
1702,756,Hybrid,295596,2022-05-13 00:00:00
1703,980,Hybrid,187834.2,2021-05-01 00:00:00
1704,194,Equity,261184.63,2023-10-19 00:00:00
1705,341,Equity,93371.76,2021-04-02 00:00:00
1706,360,Equity,201261.6,2020-08-24 00:00:00
1707,974,Hybrid,218800.3,2024-04-07 00:00:00
1708,1282,Hybrid,105954.74,2017-12-28 00:00:00
1709,1098,Fixed Income,35383.7,2017-11-10 00:00:00
1710,829,Hybrid,129397.29,2019-04-26 00:00:00
1711,813,Equity,24962.55,2023-01-29 00:00:00
1712,1009,Equity,59120.02,2023-08-11 00:00:00
1713,1399,Equity,49402.1,2024-12-05 00:00:00
1714,417,Goal-Based,63243.92,2019-10-11 00:00:00
1715,578,Fixed Income,58397.6,2025-04-25 00:00:00
1716,246,Equity,192358.75,2022-04-10 00:00:00
1717,1190,Goal-Based,2716591.09,2023-04-26 00:00:00
1718,811,Fixed Income,111763.4,2023-11-13 00:00:00
1719,702,Equity,165681.5,2024-06-22 00:00:00
1720,988,Hybrid,313558.63,2025-03-06 00:00:00
1721,976,Equity,562002.14,2023-05-16 00:00:00
1722,923,Equity,546827.02,2020-11-04 00:00:00
1723,1175,Hybrid,192503.74,2020-12-31 00:00:00
1724,755,Hybrid,126640.73,2018-08-01 00:00:00
1725,548,Fixed Income,548230.62,2025-08-21 00:00:00
1726,1054,Goal-Based,83217.16,2019-06-28 00:00:00
1727,1422,Goal-Based,91496.77,2025-03-01 00:00:00
1728,369,Equity,76091.42,2021-03-13 00:00:00
1729,448,Equity,39461.48,2024-02-24 00:00:00
1730,1314,Equity,357615.53,2017-03-27 00:00:00
1731,1498,Equity,324769.73,2017-06-09 00:00:00
1732,1299,Hybrid,180050.87,2017-07-19 00:00:00
1733,39,Equity,100062.93,2022-07-11 00:00:00
1734,163,Hybrid,182422.92,2025-06-22 00:00:00
1735,76,Fixed Income,72194.66,2022-10-30 00:00:00
1736,1093,Equity,223327.11,2025-09-23 00:00:00
1737,394,Goal-Based,52562.38,2018-02-06 00:00:00
1738,1193,Hybrid,44808.35,2017-01-27 00:00:00
1739,329,Hybrid,182204.09,2026-03-28 00:00:00
1740,8,Hybrid,90063.65,2017-10-26 00:00:00
1741,1337,Fixed Income,99435.7,2026-01-19 00:00:00
1742,425,Goal-Based,111508.77,2025-11-15 00:00:00
1743,764,Equity,936513.06,2023-11-18 00:00:00
1744,1438,Hybrid,440811.34,2019-11-01 00:00:00
1745,743,Hybrid,630360.6,2024-06-24 00:00:00
1746,838,Fixed Income,109352.36,2022-10-23 00:00:00
1747,1091,Fixed Income,499749.2,2019-07-30 00:00:00
1748,389,Hybrid,85461.9,2018-02-12 00:00:00
1749,515,Equity,142984.87,2025-11-13 00:00:00
1750,1463,Fixed Income,765372.51,2018-05-08 00:00:00
1751,437,Equity,55497.15,2025-09-23 00:00:00
1752,1463,Equity,57192.41,2021-08-06 00:00:00
1753,832,Equity,484779.6,2017-12-10 00:00:00
1754,53,Fixed Income,897062.18,2021-10-21 00:00:00
1755,36,Hybrid,42747.79,2018-11-10 00:00:00
1756,1214,Hybrid,260063.63,2018-08-24 00:00:00
1757,95,Hybrid,87393.93,2021-04-30 00:00:00
1758,229,Goal-Based,69340.22,2018-12-15 00:00:00
1759,1314,Equity,87446.23,2023-06-19 00:00:00
1760,1036,Equity,128365.4,2018-06-22 00:00:00
1761,487,Fixed Income,11591.95,2021-05-14 00:00:00
1762,1307,Equity,217858.53,2025-05-11 00:00:00
1763,1037,Goal-Based,247689.88,2021-09-27 00:00:00
1764,1314,Equity,409675.56,2020-04-29 00:00:00
1765,711,Goal-Based,375570.67,2025-05-30 00:00:00
1766,433,Hybrid,139303.76,2021-03-25 00:00:00
1767,95,Equity,22466.96,2025-05-22 00:00:00
1768,177,Hybrid,114591.36,2018-12-25 00:00:00
1769,800,Hybrid,1308518.89,2020-09-24 00:00:00
1770,172,Equity,209741.26,2021-05-12 00:00:00
1771,64,Hybrid,97464.86,2021-02-15 00:00:00
1772,111,Hybrid,112659.3,2023-01-23 00:00:00
1773,362,Hybrid,155438.69,2020-01-16 00:00:00
1774,833,Equity,588252.14,2018-12-09 00:00:00
1775,1486,Equity,281829.08,2023-02-18 00:00:00
1776,1381,Hybrid,63733.19,2020-08-18 00:00:00
1777,568,Goal-Based,976816.23,2023-07-16 00:00:00
1778,686,Hybrid,15028.81,2019-03-06 00:00:00
1779,7,Fixed Income,116442.68,2022-10-09 00:00:00
1780,1243,Equity,254062.39,2024-05-17 00:00:00
1781,170,Equity,68849.72,2023-03-10 00:00:00
1782,435,Hybrid,99273.74,2024-06-23 00:00:00
1783,1460,Fixed Income,142796.09,2022-04-26 00:00:00
1784,129,Goal-Based,620780.67,2020-11-11 00:00:00
1785,951,Equity,146297.28,2023-01-06 00:00:00
1786,187,Goal-Based,51811.69,2025-07-18 00:00:00
1787,1235,Equity,251874.91,2026-02-13 00:00:00
1788,933,Equity,2458365.14,2024-01-13 00:00:00
1789,1181,Fixed Income,328941.29,2023-03-04 00:00:00
1790,774,Equity,46575.69,2019-06-16 00:00:00
1791,587,Equity,821588.12,2018-08-01 00:00:00
1792,871,Equity,149269.94,2024-04-15 00:00:00
1793,1351,Equity,113882.62,2024-01-20 00:00:00
1794,295,Fixed Income,390752.24,2023-08-08 00:00:00
1795,899,Fixed Income,46895.49,2017-04-02 00:00:00
1796,1270,Fixed Income,37565.96,2021-09-26 00:00:00
1797,118,Hybrid,90232.44,2023-09-30 00:00:00
1798,607,Equity,27828.53,2023-03-09 00:00:00
1799,165,Fixed Income,678560.64,2019-08-03 00:00:00
1800,1232,Equity,194454.98,2024-08-17 00:00:00
1801,831,Equity,54905.81,2017-06-05 00:00:00
1802,214,Equity,114624.87,2017-10-15 00:00:00
1803,1131,Hybrid,76596.47,2019-03-13 00:00:00
1804,1171,Fixed Income,253596.44,2020-11-27 00:00:00
1805,127,Hybrid,103636.49,2021-09-04 00:00:00
1806,967,Hybrid,342725.07,2022-04-02 00:00:00
1807,628,Equity,72573.77,2022-06-02 00:00:00
1808,2,Hybrid,435606.2,2020-08-14 00:00:00
1809,277,Hybrid,192250.98,2018-07-06 00:00:00
1810,987,Hybrid,69257.51,2026-03-29 00:00:00
1811,141,Hybrid,318106.59,2023-09-06 00:00:00
1812,1376,Equity,962867.53,2023-08-17 00:00:00
1813,352,Hybrid,28910.62,2019-03-06 00:00:00
1814,695,Hybrid,154065.08,2024-11-25 00:00:00
1815,1264,Fixed Income,816021.87,2025-11-14 00:00:00
1816,1245,Hybrid,2528634.95,2025-04-21 00:00:00
1817,1075,Equity,959020.06,2024-11-10 00:00:00
1818,1018,Equity,208923.56,2019-06-03 00:00:00
1819,1447,Hybrid,113193.31,2017-09-27 00:00:00
1820,56,Equity,45475.71,2019-04-22 00:00:00
1821,94,Goal-Based,402592.77,2023-06-22 00:00:00
1822,858,Fixed Income,309943.62,2018-09-26 00:00:00
1823,1142,Fixed Income,248479.52,2022-05-30 00:00:00
1824,1146,Hybrid,69682.32,2017-05-16 00:00:00
1825,629,Hybrid,115774.52,2024-05-10 00:00:00
1826,716,Goal-Based,216250.91,2020-03-07 00:00:00
1827,245,Equity,445515.09,2022-12-23 00:00:00
1828,776,Fixed Income,263326.01,2024-06-01 00:00:00
1829,340,Hybrid,327815.32,2025-01-22 00:00:00
1830,451,Equity,127081.27,2021-02-03 00:00:00
1831,865,Equity,78483.82,2022-02-19 00:00:00
1832,500,Hybrid,116458.3,2022-06-11 00:00:00
1833,10,Fixed Income,93383.29,2025-08-29 00:00:00
1834,1417,Hybrid,254440.68,2020-05-12 00:00:00
1835,87,Fixed Income,16124.97,2019-06-25 00:00:00
1836,1382,Hybrid,34770.75,2020-10-09 00:00:00
1837,173,Goal-Based,183707.41,2018-01-24 00:00:00
1838,1083,Hybrid,77148.58,2017-11-28 00:00:00
1839,79,Fixed Income,203969.47,2022-06-18 00:00:00
1840,494,Fixed Income,102079.29,2023-07-08 00:00:00
1841,533,Hybrid,36117.31,2019-05-18 00:00:00
1842,464,Fixed Income,327010.12,2018-01-03 00:00:00
1843,894,Hybrid,308206.98,2021-09-30 00:00:00
1844,1286,Goal-Based,327604.09,2019-07-18 00:00:00
1845,322,Equity,358377.22,2023-08-09 00:00:00
1846,1013,Equity,73045.44,2018-05-25 00:00:00
1847,64,Hybrid,220815.42,2021-02-03 00:00:00
1848,768,Hybrid,117688.33,2022-01-30 00:00:00
1849,1137,Hybrid,112224.36,2017-08-30 00:00:00
1850,35,Equity,53062.07,2023-12-21 00:00:00
1851,790,Equity,159641.46,2019-10-13 00:00:00
1852,1210,Equity,740261.57,2017-03-02 00:00:00
1853,224,Goal-Based,173860.05,2025-06-26 00:00:00
1854,1039,Hybrid,104860.5,2022-08-02 00:00:00
1855,713,Equity,98375.08,2019-07-31 00:00:00
1856,1244,Goal-Based,185943.85,2023-12-21 00:00:00
1857,714,Equity,141413.1,2022-10-05 00:00:00
1858,259,Equity,207075,2025-04-10 00:00:00
1859,801,Hybrid,30239.18,2017-06-30 00:00:00
1860,1325,Fixed Income,137410.63,2017-03-03 00:00:00
1861,459,Equity,315767.04,2025-10-25 00:00:00
1862,1480,Equity,79140.35,2025-11-20 00:00:00
1863,8,Equity,1264013.76,2024-08-28 00:00:00
1864,340,Hybrid,199109.61,2020-04-01 00:00:00
1865,1147,Hybrid,134764.83,2023-09-14 00:00:00
1866,282,Hybrid,79518.53,2020-07-26 00:00:00
1867,1100,Fixed Income,102003.36,2024-01-12 00:00:00
1868,1392,Fixed Income,205572.27,2019-12-24 00:00:00
1869,41,Hybrid,221888.41,2021-10-14 00:00:00
1870,1467,Hybrid,187514.14,2017-06-03 00:00:00
1871,692,Goal-Based,331427.3,2019-07-30 00:00:00
1872,1135,Goal-Based,204008.22,2024-07-15 00:00:00
1873,1226,Equity,60642.31,2021-11-25 00:00:00
1874,131,Goal-Based,144398.7,2025-08-26 00:00:00
1875,258,Fixed Income,344361.96,2022-12-09 00:00:00
1876,538,Equity,141942.34,2025-12-07 00:00:00
1877,1500,Hybrid,454386.9,2021-06-13 00:00:00
1878,867,Goal-Based,312334.46,2018-06-09 00:00:00
1879,888,Equity,27945.09,2017-05-25 00:00:00
1880,124,Goal-Based,183920.78,2020-08-02 00:00:00
1881,942,Fixed Income,24964.43,2024-10-28 00:00:00
1882,1054,Fixed Income,126071.01,2017-01-09 00:00:00
1883,780,Hybrid,88183.43,2019-09-23 00:00:00
1884,47,Equity,525184.08,2017-02-25 00:00:00
1885,715,Equity,554139.24,2024-04-09 00:00:00
1886,419,Goal-Based,72218.12,2021-06-21 00:00:00
1887,1162,Hybrid,181939.71,2022-05-31 00:00:00
1888,704,Hybrid,299926.63,2019-03-09 00:00:00
1889,1218,Hybrid,360584.25,2024-01-15 00:00:00
1890,70,Hybrid,240437.51,2018-06-22 00:00:00
1891,65,Equity,468422.41,2020-08-19 00:00:00
1892,846,Fixed Income,76385.07,2022-07-15 00:00:00
1893,1253,Fixed Income,340051.76,2019-08-05 00:00:00
1894,759,Equity,205386.56,2024-06-26 00:00:00
1895,1452,Equity,94460.44,2025-09-19 00:00:00
1896,701,Equity,208525.27,2017-07-27 00:00:00
1897,1321,Goal-Based,96822.74,2025-10-29 00:00:00
1898,958,Hybrid,26756.99,2017-10-17 00:00:00
1899,1119,Hybrid,61422.7,2019-02-24 00:00:00
1900,453,Fixed Income,83722.94,2018-09-13 00:00:00
1901,27,Fixed Income,248111.25,2020-07-26 00:00:00
1902,101,Equity,550025.6,2024-05-27 00:00:00
1903,1386,Goal-Based,238574.41,2017-12-24 00:00:00
1904,422,Fixed Income,41120.18,2019-02-17 00:00:00
1905,311,Equity,1408151.12,2025-07-27 00:00:00
1906,489,Fixed Income,609410.27,2026-03-25 00:00:00
1907,1288,Hybrid,631006.72,2020-08-06 00:00:00
1908,33,Fixed Income,192876.29,2020-04-26 00:00:00
1909,459,Hybrid,435242.63,2022-07-29 00:00:00
1910,578,Equity,451015.8,2020-09-12 00:00:00
1911,399,Goal-Based,119119.93,2022-03-30 00:00:00
1912,968,Equity,226735.92,2024-06-01 00:00:00
1913,353,Equity,177180.98,2026-02-25 00:00:00
1914,1030,Fixed Income,152226.04,2017-04-22 00:00:00
1915,36,Goal-Based,288058.79,2021-12-17 00:00:00
1916,1263,Fixed Income,255807.79,2017-01-11 00:00:00
1917,1355,Equity,43912.37,2019-11-08 00:00:00
1918,754,Hybrid,578466.41,2023-06-15 00:00:00
1919,1071,Hybrid,85701.65,2024-10-18 00:00:00
1920,1447,Hybrid,143244.55,2024-03-11 00:00:00
1921,714,Fixed Income,245559.32,2024-10-04 00:00:00
1922,835,Hybrid,56851.48,2018-04-13 00:00:00
1923,67,Equity,199236.9,2020-05-20 00:00:00
1924,931,Equity,323997.47,2018-02-12 00:00:00
1925,251,Equity,526069.2,2022-06-11 00:00:00
1926,1038,Hybrid,105545.87,2018-09-23 00:00:00
1927,1019,Fixed Income,50528.72,2019-12-15 00:00:00
1928,626,Hybrid,175268.47,2020-01-19 00:00:00
1929,1152,Equity,209747.98,2021-07-24 00:00:00
1930,840,Equity,306858.93,2022-11-19 00:00:00
1931,177,Fixed Income,57767.23,2025-07-04 00:00:00
1932,808,Fixed Income,126804.74,2024-04-22 00:00:00
1933,1069,Fixed Income,93903.39,2025-12-01 00:00:00
1934,640,Fixed Income,171641.26,2026-03-28 00:00:00
1935,1171,Goal-Based,526482.34,2018-06-12 00:00:00
1936,296,Equity,363902.39,2025-05-18 00:00:00
1937,950,Hybrid,237812.97,2022-11-24 00:00:00
1938,1079,Fixed Income,426266.03,2025-01-22 00:00:00
1939,212,Fixed Income,605088.08,2021-10-12 00:00:00
1940,266,Hybrid,168945.45,2021-12-02 00:00:00
1941,1195,Fixed Income,530499.35,2017-11-05 00:00:00
1942,561,Hybrid,292340.5,2023-01-07 00:00:00
1943,1202,Fixed Income,293961.43,2018-02-06 00:00:00
1944,791,Fixed Income,223663.07,2017-07-06 00:00:00
1945,1399,Equity,373340.01,2020-06-14 00:00:00
1946,446,Equity,51670.99,2022-06-17 00:00:00
1947,1414,Equity,52392.88,2023-12-24 00:00:00
1948,1148,Hybrid,201781.57,2021-11-09 00:00:00
1949,1221,Hybrid,34083.6,2024-09-14 00:00:00
1950,1370,Goal-Based,64478.65,2025-06-12 00:00:00
1951,1370,Hybrid,70926.49,2017-08-09 00:00:00
1952,769,Hybrid,227511.79,2018-10-26 00:00:00
1953,349,Hybrid,258437,2025-10-30 00:00:00
1954,1360,Hybrid,148339.52,2024-08-09 00:00:00
1955,866,Hybrid,356225.61,2020-02-25 00:00:00
1956,665,Hybrid,338685.63,2025-10-31 00:00:00
1957,770,Hybrid,889252,2020-07-03 00:00:00
1958,901,Hybrid,399641.82,2020-06-29 00:00:00
