account_id,customer_id,account_type,base_currency,opened_date,status
1425,225,Retirement,CAD,2019-02-10 00:00:00,Active
1426,909,Advisory,EUR,2019-10-28 00:00:00,Active
1427,86,Brokerage,EUR,2023-01-02 00:00:00,Closed
1428,779,Retirement,CAD,2019-07-20 00:00:00,Active
1429,195,Retirement,USD,2020-06-20 00:00:00,Active
1430,587,Brokerage,USD,2025-03-16 00:00:00,Active
1431,709,Trust,GBP,2020-05-04 00:00:00,Active
1432,56,Brokerage,USD,2021-07-05 00:00:00,Active
1433,783,Brokerage,USD,2018-12-27 00:00:00,Active
1434,215,Advisory,GBP,2022-11-22 00:00:00,Active
1435,23,Trust,EUR,2016-10-17 00:00:00,Active
1436,423,Brokerage,CAD,2021-05-15 00:00:00,Active
1437,563,Brokerage,EUR,2018-01-12 00:00:00,Active
1438,503,Brokerage,CAD,2016-06-25 00:00:00,Active
1439,251,Brokerage,USD,2022-10-26 00:00:00,Active
1440,46,Advisory,USD,2020-12-20 00:00:00,Active
1441,924,Brokerage,GBP,2024-12-27 00:00:00,Active
1442,611,Trust,EUR,2025-11-23 00:00:00,Active
1443,309,Brokerage,EUR,2019-12-30 00:00:00,Active
1444,39,Retirement,CAD,2023-09-17 00:00:00,Active
1445,796,Brokerage,USD,2020-12-03 00:00:00,Restricted
1446,764,Advisory,CAD,2025-07-21 00:00:00,Closed
1447,324,Advisory,USD,2021-02-14 00:00:00,Closed
1448,728,Brokerage,CAD,2023-03-28 00:00:00,Active
1449,589,Trust,EUR,2026-02-22 00:00:00,Active
1450,973,Brokerage,USD,2017-06-17 00:00:00,Active
1451,964,Trust,GBP,2016-09-27 00:00:00,Restricted
1452,657,Brokerage,USD,2025-03-02 00:00:00,Active
1453,903,Retirement,USD,2020-02-02 00:00:00,Active
1454,522,Advisory,GBP,2023-01-13 00:00:00,Active
1455,314,Brokerage,GBP,2020-08-05 00:00:00,Restricted
1456,58,Brokerage,EUR,2017-04-19 00:00:00,Active
1457,962,Brokerage,EUR,2023-12-15 00:00:00,Active
1458,79,Advisory,USD,2021-04-20 00:00:00,Active
1459,382,Brokerage,CAD,2019-07-26 00:00:00,Closed
1460,503,Brokerage,CAD,2023-03-28 00:00:00,Active
1461,830,Brokerage,CAD,2019-07-27 00:00:00,Active
1462,247,Brokerage,CAD,2018-01-15 00:00:00,Active
1463,965,Trust,GBP,2017-07-06 00:00:00,Active
1464,200,Brokerage,USD,2022-02-23 00:00:00,Active
1465,203,Brokerage,EUR,2019-12-09 00:00:00,Active
1466,644,Brokerage,EUR,2023-10-18 00:00:00,Active
1467,44,Trust,GBP,2019-03-09 00:00:00,Active
1468,90,Brokerage,GBP,2022-01-18 00:00:00,Active
1469,169,Brokerage,EUR,2017-03-25 00:00:00,Active
1470,457,Brokerage,USD,2016-12-19 00:00:00,Active
1471,236,Trust,USD,2024-08-27 00:00:00,Active
1472,149,Retirement,EUR,2016-07-08 00:00:00,Active
1473,916,Trust,EUR,2017-06-05 00:00:00,Active
1474,12,Advisory,EUR,2018-07-31 00:00:00,Active
1475,307,Retirement,GBP,2019-10-14 00:00:00,Active
1476,358,Brokerage,USD,2020-01-12 00:00:00,Closed
1477,307,Retirement,GBP,2022-03-05 00:00:00,Active
1478,70,Brokerage,EUR,2021-06-07 00:00:00,Active
1479,336,Retirement,USD,2016-10-30 00:00:00,Active
1480,944,Advisory,GBP,2024-12-01 00:00:00,Restricted
1481,704,Advisory,USD,2018-04-25 00:00:00,Active
1482,884,Advisory,GBP,2023-10-07 00:00:00,Active
1483,112,Brokerage,GBP,2019-07-12 00:00:00,Active
1484,456,Retirement,USD,2022-08-26 00:00:00,Active
1485,100,Brokerage,USD,2023-01-31 00:00:00,Active
1486,396,Brokerage,GBP,2018-05-26 00:00:00,Active
1487,360,Brokerage,GBP,2016-12-18 00:00:00,Active
1488,802,Retirement,EUR,2025-04-22 00:00:00,Active
1489,129,Brokerage,EUR,2021-08-15 00:00:00,Active
1490,717,Retirement,USD,2024-10-01 00:00:00,Restricted
1491,378,Trust,GBP,2024-09-24 00:00:00,Active
1492,717,Retirement,USD,2016-10-31 00:00:00,Active
1493,37,Retirement,GBP,2022-06-21 00:00:00,Active
1494,817,Brokerage,USD,2017-06-27 00:00:00,Restricted
1495,758,Brokerage,EUR,2025-05-05 00:00:00,Active
1496,151,Brokerage,USD,2016-09-08 00:00:00,Active
1497,88,Brokerage,USD,2016-03-19 00:00:00,Active
1498,99,Retirement,USD,2023-02-07 00:00:00,Closed
1499,515,Brokerage,USD,2016-01-14 00:00:00,Active
1500,532,Retirement,CAD,2018-02-03 00:00:00,Active
